,acc,loss,time,top_k_acc,val_acc,val_loss,val_top_k_acc
22,0.4021735481902963,3.360195122751955,67232.76581859589,0.6552353207048011,0.34611378205128207,3.7234694438102918,0.5975160256410257
23,0.4050979118793086,3.3408130714497686,67232.76581859589,0.6579008579778199,0.36340144230769234,3.60294167750921,0.615224358974359
24,0.40819375982706135,3.32813358026871,67232.76581859589,0.661744706564357,0.34346955128205126,3.7793919930091273,0.5925280448717949
25,0.41095548222998457,3.3184279432754136,67232.76581859589,0.6648806164373126,0.36284054487179485,3.5981826042517637,0.6218349358974359
26,0.4136610985302589,3.311730694237654,67232.76581859589,0.6671389395639706,0.3367788461538462,3.8042329525336243,0.5905448717948718
27,0.4157086552400742,3.3047206161076046,67232.76581859589,0.6692825120860789,0.3619991987179487,3.6318266605719542,0.6194911858974359
28,0.4174135213682717,3.2990411545190073,67232.76581859589,0.67093976061642,0.34823717948717947,3.742689553285256,0.6026041666666667
29,0.4184665728366501,3.2941665844023587,67232.76581859589,0.6726969280407679,0.35564903846153845,3.695684593763107,0.6110777243589743
30,0.4845957070784182,2.9385352920343406,67232.76581859589,0.7285804725697176,0.4584735576923077,3.066616918490483,0.7075320512820513
31,0.5005015460107224,2.8258037484548972,67232.76581859589,0.7425574084788191,0.4639222756410256,3.011022746257293,0.7113982371794871
32,0.5058440843724177,2.7702704482807263,67232.76581859589,0.7478640384876021,0.46396233974358975,2.9883376121520997,0.7142828525641025
33,0.5097440437021891,2.7314507093325706,67232.76581859589,0.751103596377814,0.4677483974358974,2.9541862671191876,0.7169671474358974
34,0.5127283400428008,2.699290912640046,67232.76581859589,0.753315082522998,0.46872996794871796,2.9383685906728108,0.714042467948718
35,0.5136666409066525,2.673534472698911,67232.76581859589,0.7550581988528362,0.4678084935897436,2.916960009550437,0.7166466346153846
36,0.5147649681238566,2.654098411979786,67232.76581859589,0.7559621525966798,0.4699519230769231,2.9071783921657466,0.7168870192307693
37,0.5158609534919372,2.635868091101754,67232.76581859589,0.7568294173715077,0.46602564102564104,2.9126655279061735,0.7147636217948717
38,0.5162052053062381,2.622286526947279,67232.76581859589,0.7570253520776795,0.46875,2.875363487463731,0.7178485576923077
39,0.5169249335891796,2.610993774180556,67232.76581859589,0.7577809887133472,0.4685296474358974,2.8737182501034857,0.7170472756410257
40,0.5347924614318601,2.5189526892044753,67232.76581859589,0.7717852461947137,0.48603766025641026,2.7910461969864673,0.7288261217948718
41,0.5386299714531855,2.4968107013506287,67232.76581859589,0.7748226244479977,0.48587740384615385,2.783276909436935,0.730088141025641
42,0.5396767779905983,2.4887625270957643,67232.76581859589,0.7760864423333235,0.4856770833333333,2.7841488691476677,0.7304887820512821
43,0.5407657378113774,2.4825709111802157,67232.76581859589,0.7764572351040189,0.4865184294871795,2.7814563054304857,0.7311097756410256
44,0.5418180086633037,2.476549012129111,67232.76581859589,0.7773838267220426,0.48661858974358974,2.775366736069704,0.7318108974358974
45,0.5421349389052933,2.4721122792393544,67232.76581859589,0.7782183056099294,0.4875801282051282,2.773170633805104,0.7326322115384616
46,0.5420514129549199,2.4679556307679533,67232.76581859589,0.7785969045441224,0.48760016025641023,2.769482995302249,0.7323918269230769
47,0.5428117332885327,2.4648240432987873,67232.76581859589,0.7788310894518419,0.4890224358974359,2.7673301837383173,0.7323717948717948
48,0.5437047584032098,2.4596681942540184,67232.76581859589,0.7792705764619487,0.48723958333333334,2.7721996215673594,0.731991185897436
49,0.5439467494746129,2.4576546055148007,67232.76581859589,0.7791011827120318,0.4885817307692308,2.763610082406264,0.7328125
